0,-0.986177,0.862512,5.87548e+16,0,0,1.27939e-42,5.87548e+16,5.87548e+16,1.32362e-08,0,0,0.934827,0,0,1.32362e-08,1.32362e-08,0,41.58,0.415387
1.26702e+11,-0.957547,0.856688,6.31918e-33,0,0,0,6.31918e-33,6.31918e-33,1.67817e-07,1.26702e+11,1.26702e+11,0.934827,1.26702e+11,0,1.67817e-07,1.67817e-07,1.26702e+11,1.67817e-07,0.00439644
2.01787e-43,-0.915019,0.862646,1.3085e-18,1.84834e+13,7.28313e-16,1.63126e+13,1.3085e-18,1.3085e-18,-0.0131874,1.54703e-42,4.70836e-43,0.934827,2.01787e-43,0,-0.00439644,-0.0307693,2.01787e-43,8.96831e-44,0.70592
0,-0.856194,0.872756,1.05277e-14,3.06114e-41,9.24857e-44,3.06114e-41,1.05277e-14,1.05277e-14,0.704394,0,0,0.934827,0,0,0.704394,-0.704394,0,0,-3.72697e-22
6.72623e-44,-0.803739,0.882116,2.80006e-37,1.32362e-08,0,1.5885e+13,2.80006e-37,2.80006e-37,2.03188e-43,6.72623e-44,6.72623e-44,0.934827,8.34193e-42,0,1.81748e-42,1.01034e-42,6.72623e-44,1.13505e-43,70532.5
0,-0.777609,0.888063,-5.44633,1.67817e-07,1.26702e+11,3.06114e-41,-5.44633,-5.44633,0,0,0,0.934827,0,0,0,0,0,0,6.46307e+28
1.75544e+13,-0.779342,0.889548,0,-0.00439644,6.38992e-42,0.200003,0,0,1.87895e+13,1.73552e+13,1.84986e+13,0.934827,-4.01482e+33,0,1.70207e+13,1.7446e+13,1.65201e+13,1.72218e+13,2.77828e-19
3.06114e-41,-0.789242,0.88729,0.3273,0.704394,0,-0.00439644,0.3273,0.3273,3.06114e-41,3.06114e-41,3.06114e-41,0.934827,4.59163e-41,0,3.06114e-41,3.06114e-41,3.06114e-41,3.06114e-41,-1.96339e+35
0,-0.819495,0.88303,0,2.03188e-43,6.72623e-44,0.704394,0,0,1.87802e+13,0,0,0.934827,-4.01482e+33,0,1.59087e+13,1.7448e+13,0,1.54791e+13,5.87548e+16
0,-0.813065,0.877599,0,0,0,-0.199999,0,0,3.06114e-41,0,0,0.934827,4.59163e-41,0,3.06114e-41,3.06114e-41,0,3.06114e-41,6.31918e-33
1.99717e+13,-0.820101,0.871297,7.28313e-16,1.69145e+13,1.6886e+13,-0.00439644,7.28313e-16,7.28313e-16,-0.199999,1.72525e+13,1.87521e+13,0.934827,1.67369e+13,0,0,-0.107694,1.67299e+13,0.934827,1.3085e-18
3.06114e-41,-0.833628,0.863987,9.24857e-44,3.06114e-41,3.06114e-41,-0.704776,9.24857e-44,9.24857e-44,-0.00439644,3.06114e-41,3.06114e-41,0.934827,3.06114e-41,0,0,-0.0131874,3.06114e-41,0.934827,1.05277e-14
1.32362e-08,-0.841845,0.855375,0,1.75195e+13,0,0.323082,0,0,0.704394,1.32362e-08,1.32362e-08,0.934827,1.67369e+13,0,0,0.704394,1.32362e-08,0.934827,2.80006e-37
1.67817e-07,-0.846268,0.845531,1.26702e+11,3.06114e-41,0,-0.00439644,1.26702e+11,1.26702e+11,-0.0461546,1.67817e-07,1.67817e-07,0.934827,3.06114e-41,0,0,-0.323078,1.67817e-07,0.934827,-5.44633
0.00439644,-0.849306,0.834491,4.70836e-43,-0.107694,1.70221e+13,0.70592,2.01787e-43,4.70836e-43,-0.00439644,-0.0131874,-0.00439644,0.934827,0.00439644,0,0.00439644,-0.00439644,-0.00439644,0.934827,0
0.70592,-0.84563,0.822531,0,-0.00439644,3.06114e-41,-3.72697e-22,0,0,-0.704776,-0.706302,0.704394,0.934827,-0.704776,0,-0.704776,-0.704776,0.70592,0.934827,0.3273
2.03188e-43,-0.84161,0.809973,6.72623e-44,0.704394,1.32362e-08,70532.5,6.72623e-44,6.72623e-44,0.384618,4.72238e-43,2.03188e-43,0.934827,2.62463e-42,0,0.292312,0.476927,2.03188e-43,0.934827,0
0,-0.836148,0.7971,0,-0.169229,1.67817e-07,6.46307e+28,0,0,-0.00439644,0,0,0.934827,0,0,-0.00439644,0.0131874,0,0.934827,0
1.8783e+13,-0.831101,0.784403,2.05615e+13,-0.0131874,-0.0131874,2.77828e-19,1.76226e+13,1.89162e+13,0.70592,1.85796e+13,1.72744e+13,0.934827,1.7237e+13,0,0.70592,0.70592,1.58319e+13,0.934827,7.28313e-16
3.06114e-41,-0.825252,0.770636,3.06114e-41,-0.704776,0.70592,-1.96339e+35,3.06114e-41,3.06114e-41,-3.72697e-22,3.06114e-41,3.06114e-41,0.934827,3.06114e-41,0,-3.72697e-22,-3.72697e-22,3.06114e-41,0.934827,9.24857e-44
1.90355e+13,-0.819139,0.751415,0,0.415387,3.43178e-42,5.87548e+16,0,0,70532.5,1.58094e+13,1.7499e+13,0.934827,1.80207e+13,0,70532.5,70532.5,1.64797e+13,0.934827,0
3.06114e-41,-0.811578,0.740646,0,-0.00439644,0,6.31918e-33,0,0,6.46307e+28,3.06114e-41,3.06114e-41,0.934827,3.06114e-41,0,6.46307e+28,6.46307e+28,3.06114e-41,0.934827,1.26702e+11
-0.169229,-0.801729,0.733127,1.63298e+13,0.70592,1.75327e+13,1.3085e-18,1.75042e+13,1.90267e+13,2.77828e-19,-0.107694,-0.107694,0.934827,0,0,2.77828e-19,2.77828e-19,-0.323078,2.77828e-19,2.01787e-43
0.0219784,-0.7949,0.726745,3.06114e-41,-3.72697e-22,3.06114e-41,1.05277e-14,3.06114e-41,3.06114e-41,-1.96339e+35,-0.0131874,-0.0131874,0.934827,0,0,-1.96339e+35,-1.96339e+35,0.00439644,-1.96339e+35,0
0.704394,-0.787051,0.721122,1.32362e-08,70532.5,1.86976e+13,2.80006e-37,1.32362e-08,1.32362e-08,5.87548e+16,0.704394,0.704394,0.934827,0,0,5.87548e+16,5.87548e+16,0.704394,2.96641e-41,6.72623e-44
-0.292308,-0.776417,0.716106,1.67817e-07,6.46307e+28,3.06114e-41,-5.44633,1.67817e-07,1.67817e-07,6.31918e-33,-0.323078,-0.323078,0.934827,0,0,6.31918e-33,6.31918e-33,-0.292308,0,0
0.0131874,-0.770188,0.71186,-0.00439644,2.77828e-19,0,0,-0.00439644,-0.00439644,1.3085e-18,-0.00439644,-0.00439644,0.934827,-0.00439644,0,1.3085e-18,1.3085e-18,0.00439644,1.72e+13,1.95351e+13
-0.704776,-0.757655,0.708433,0.704394,-1.96339e+35,0,0.3273,0.70592,0.704394,1.05277e-14,-0.704776,-0.704776,0.934827,-0.704776,0,1.05277e-14,1.05277e-14,-0.704776,3.06114e-41,3.06114e-41
0.415387,-0.752782,0.705821,1.01034e-42,5.87548e+16,0,0,2.03188e-43,2.03188e-43,2.80006e-37,0.476927,0.476927,0.934827,0.81539,0,2.80006e-37,2.80006e-37,0.507697,1.5789e+13,0
0.00439644,-0.752453,0.704575,0,6.31918e-33,0,0,0,0,-5.44633,0.0131874,0.0131874,0.934827,-0.00439644,0,-5.44633,-5.44633,-0.0131874,3.06114e-41,0
0.70592,-0.741315,0.705125,1.74307e+13,1.3085e-18,0.00439644,7.28313e-16,1.87e+13,2.05946e+13,0,0.70592,0.70592,0.934827,0.70592,0,0,0,0.70592,1.72e+13,0
-3.72697e-22,-0.7431,0.706984,3.06114e-41,1.05277e-14,-0.704776,9.24857e-44,3.06114e-41,3.06114e-41,0.3273,-3.72697e-22,-3.72697e-22,0.934827,-3.72697e-22,0,0.3273,0.3273,-3.72697e-22,3.06114e-41,0
70532.5,-0.741115,0.714754,1.80325e+13,2.80006e-37,0.507697,0,1.83234e+13,1.73438e+13,0,70532.5,70532.5,0.934827,70532.5,0,0,0,70532.5,1.5789e+13,1.32361e-08
6.46307e+28,-0.735948,0.727821,3.06114e-41,-5.44633,-0.0131874,1.26702e+11,3.06114e-41,3.06114e-41,0,6.46307e+28,6.46307e+28,0.934827,6.46307e+28,0,0,0,6.46307e+28,3.06114e-41,0.292312
2.77828e-19,-0.735444,0.751788,0.0461586,0,0.70592,2.01787e-43,-0.169229,0.353848,7.28313e-16,2.77828e-19,2.77828e-19,0.934827,2.77828e-19,0,7.28313e-16,7.28313e-16,2.77828e-19,-0.00439644,0.00439644
-1.96339e+35,-0.737021,0.783102,0.00439644,0.3273,-3.72697e-22,0,-0.00439644,-0.0131874,9.24857e-44,-1.96339e+35,-1.96339e+35,0.934827,-1.96339e+35,0,9.24857e-44,9.24857e-44,-1.96339e+35,-0.704776,0.70592
5.87548e+16,-0.738551,0.810788,0.704394,0,70532.5,6.72623e-44,0.704394,0.704394,0,5.87548e+16,5.87548e+16,0.934827,5.87548e+16,0,0,0,5.87548e+16,0.78462,2.03188e-43
6.31918e-33,-0.740598,0.855997,-0.169229,0,6.46307e+28,0,-0.169229,-0.199999,1.26702e+11,6.31918e-33,6.31918e-33,0.934827,6.31918e-33,0,1.26702e+11,1.26702e+11,6.31918e-33,-0.0131874,0
1.3085e-18,-0.734751,0.881185,-0.00439644,7.28313e-16,2.77828e-19,1.6075e+13,-0.00439644,0.00439644,4.70836e-43,1.3085e-18,1.3085e-18,0.934827,1.3085e-18,0,2.01787e-43,2.01787e-43,1.3085e-18,0.70592,1.71892e+13
1.05277e-14,-0.741772,0.878667,-0.704776,9.24857e-44,-1.96339e+35,3.06114e-41,-0.704776,-0.704776,0,1.05277e-14,1.05277e-14,0.934827,1.05277e-14,0,0,0,1.05277e-14,-3.72697e-22,3.06114e-41
2.80006e-37,-0.747719,0.868111,0.78462,0,5.87548e+16,0,0.600006,0.323082,6.72623e-44,2.80006e-37,2.80006e-37,0.934827,2.80006e-37,0,6.72623e-44,6.72623e-44,2.80006e-37,70532.5,1.88817e+13
-5.44633,-0.762017,0.857308,-0.0131874,1.26702e+11,6.31918e-33,0,-0.00439644,0.0131874,0,-5.44633,-5.44633,0.934827,-5.44633,0,0,0,-5.44633,6.46307e+28,3.06114e-41
0,-0.788147,0.848269,0.70592,4.70836e-43,1.3085e-18,1.87293e+13,0.70592,0.70592,1.6724e+13,0,0,0.934827,0,0,1.7836e+13,1.70138e+13,0,2.77828e-19,-0.199999
0.3273,-0.822589,0.841136,-3.72697e-22,0,1.05277e-14,3.06114e-41,-3.72697e-22,-3.72697e-22,3.06114e-41,0.3273,0.3273,0.934827,0.3273,0,3.06114e-41,3.06114e-41,0.3273,-1.96339e+35,-0.00439644
0,-0.854168,0.835522,70532.5,6.72623e-44,2.80006e-37,1.32362e-08,70532.5,70532.5,0,0,0,0.934827,0,0,0,0,0,5.87548e+16,0.704394
0,-0.895889,0.831212,6.46307e+28,0,-5.44633,1.67817e-07,6.46307e+28,6.46307e+28,0,0,0,0.934827,0,0,0,0,0,6.31918e-33,-0.0461546
7.28313e-16,-0.918797,0.827143,2.77828e-19,2.02111e+13,0,1.30848e-18,2.77828e-19,2.77828e-19,1.74046e+13,7.28313e-16,7.28313e-16,0.934827,7.28313e-16,0,1.60706e+13,1.73889e+13,7.28313e-16,1.3085e-18,-0.00439644
9.24857e-44,-0.941861,0.825232,-1.96339e+35,3.06114e-41,0.3273,1.05277e-14,-1.96339e+35,-1.96339e+35,3.06114e-41,9.24857e-44,9.24857e-44,0.934827,9.24857e-44,0,3.06114e-41,3.06114e-41,9.24857e-44,1.05277e-14,-0.704776
0,-0.965016,0.823896,5.87548e+16,0,0,1.01034e-42,5.87548e+16,5.87548e+16,1.32362e-08,0,0,0.934827,0,0,1.32362e-08,1.32362e-08,0,2.80006e-37,0.384618
1.26702e+11,-0.985983,0.822764,6.31918e-33,0,0,0,6.31918e-33,6.31918e-33,1.67817e-07,1.26702e+11,1.26702e+11,0.934827,1.26702e+11,0,1.67817e-07,1.67817e-07,1.26702e+11,-5.44633,-0.00439644
4.70836e-43,-1.0062,0.8254,1.3085e-18,1.88253e+13,7.28313e-16,1.69091e+13,1.3085e-18,1.3085e-18,-0.0131874,2.01787e-43,1.00893e-42,0.934827,2.01787e-43,0,-0.00439644,0,4.70836e-43,0,0.70592
0,-1.02704,0.828005,1.05277e-14,3.06114e-41,9.24857e-44,3.06114e-41,1.05277e-14,1.05277e-14,0.704394,0,0,0.934827,0,0,0.70592,0,0,0.3273,-3.72697e-22
6.72623e-44,-1.0483,0.827641,2.80006e-37,1.32362e-08,0,1.62919e+13,2.80006e-37,2.80006e-37,1.54843e-42,6.72623e-44,6.72623e-44,0.934827,6.72623e-44,0,2.03188e-43,4.72238e-43,6.72623e-44,0,70532.5
0,-1.06823,0.828529,-5.44633,1.67817e-07,1.26702e+11,3.06114e-41,-5.44633,-5.44633,0,0,0,0.934827,0,0,0,0,0,0,6.46307e+28
1.75319e+13,-1.08603,0.830164,0,-0.00439644,2.01787e-43,-0.261539,0,0,1.5827e+13,2.00932e+13,1.68627e+13,0.934827,1.73198e+13,0,1.7377e+13,1.65173e+13,1.85948e+13,7.28313e-16,2.77828e-19
3.06114e-41,-1.09764,0.832318,0.3273,0.70592,0,-0.00439644,0.3273,0.3273,3.06114e-41,3.06114e-41,3.06114e-41,0.934827,3.06114e-41,0,3.06114e-41,3.06114e-41,3.06114e-41,9.24857e-44,-1.96339e+35
0,-1.10585,0.833854,0,7.41287e-43,6.72623e-44,0.704394,0,0,1.58333e+13,0,0,0.934827,0,0,1.85748e+13,1.70422e+13,0,0,5.87548e+16
0,-1.1093,0.836452,0,0,0,-0.230769,0,0,3.06114e-41,0,0,0.934827,0,0,3.06114e-41,3.06114e-41,0,1.26702e+11,6.31918e-33
1.88853e+13,-1.10226,0.824067,7.28313e-16,2.0485e+13,1.85871e+13,0.00439644,7.28313e-16,7.28313e-16,0,1.87827e+13,1.69093e+13,0.934827,1.64262e+13,0,-0.0153849,-0.107694,1.75475e+13,2.01787e-43,1.3085e-18
3.06114e-41,-1.09136,0.791641,9.24857e-44,3.06114e-41,3.06114e-41,-0.704776,9.24857e-44,9.24857e-44,0,3.06114e-41,3.06114e-41,0.934827,3.06114e-41,0,0.0131874,-0.0131874,3.06114e-41,0,1.05277e-14
1.32362e-08,-1.07792,0.780157,0,1.67237e+13,0,0.476927,0,0,0,1.32362e-08,1.32362e-08,0.934827,1.32362e-08,0,0.704394,0.704394,1.32362e-08,6.72623e-44,2.80006e-37
1.67817e-07,-1.05905,0.803201,1.26702e+11,3.06114e-41,0,-0.00439644,1.26702e+11,1.26702e+11,0,1.67817e-07,1.67817e-07,0.934827,1.67817e-07,0,-0.199999,-0.323078,1.67817e-07,0,-5.44633
2.77827e-19,-1.03621,0.820017,2.01787e-43,-0.446153,1.85386e+13,0.70592,7.39886e-43,1.27798e-42,0.00439644,-0.0131874,-0.00439644,0.934827,-0.0131874,0,-0.0131874,-0.00439644,-0.00439644,2.0125e+13,0
-1.96339e+35,-1.01113,0.844032,0,-0.00439644,3.06114e-41,-3.72697e-22,0,0,-0.704776,-0.706302,-0.706302,0.934827,-0.706302,0,-0.704776,-0.704776,0.70592,3.06114e-41,0.3273
2.03188e-43,-0.986503,0.874104,6.72623e-44,0.704394,1.32362e-08,70532.5,6.72623e-44,6.72623e-44,0.200003,2.03188e-43,7.41287e-43,0.934827,4.72238e-43,0,0.507697,0.476927,4.72238e-43,0,0
0,-0.958323,0.842651,0,-0.230769,1.67817e-07,6.46307e+28,0,0,-0.0131874,0,0,0.934827,0,0,0.00439644,0.0131874,0,0,0
1.59984e+13,-0.917145,0.840814,1.80328e+13,0.00439644,0.00439644,2.77828e-19,1.76802e+13,1.73768e+13,0.70592,1.78534e+13,1.83669e+13,0.934827,1.64428e+13,0,0.70592,0.70592,1.70601e+13,1.7127e+13,7.28313e-16
3.06114e-41,-0.860417,0.856604,3.06114e-41,-0.704776,0.70592,-1.96339e+35,3.06114e-41,3.06114e-41,-3.72697e-22,3.06114e-41,3.06114e-41,0.934827,3.06114e-41,0,-3.72697e-22,-3.72697e-22,3.06114e-41,3.06114e-41,9.24857e-44
1.70972e+13,-0.803681,0.874883,0,0.200003,1.27939e-42,5.87548e+16,0,0,70532.5,1.64517e+13,1.58373e+13,0.934827,1.73267e+13,0,70532.5,70532.5,1.65238e+13,1.32362e-08,0
3.06114e-41,-0.780894,0.889784,0,-0.0131874,0,6.31918e-33,0,0,6.46307e+28,3.06114e-41,3.06114e-41,0.934827,3.06114e-41,0,6.46307e+28,6.46307e+28,3.06114e-41,1.67817e-07,1.26702e+11
-0.261539,-0.780382,0.899102,1.67548e+13,0.70592,1.58037e+13,1.3085e-18,1.8669e+13,1.60797e+13,2.77828e-19,0.0769283,-0.107694,0.934827,-0.107694,0,2.77828e-19,2.77828e-19,-0.323078,-0.00439644,3.49091e-41
-0.00439644,-0.787532,0.90312,3.06114e-41,-3.72697e-22,3.06114e-41,1.05277e-14,3.06114e-41,3.06114e-41,-1.96339e+35,-0.00439644,-0.0131874,0.934827,-0.00439644,0,-1.96339e+35,-1.96339e+35,0.00439644,0.70592,0
0.704394,-0.815329,0.902755,1.32362e-08,70532.5,1.72764e+13,2.80006e-37,1.32362e-08,1.32362e-08,5.87548e+16,0.704394,0.704394,0.934827,0.704394,0,5.87548e+16,5.87548e+16,0.704394,2.62463e-42,6.72623e-44
-0.230769,-0.799675,0.899642,1.67817e-07,6.46307e+28,3.06114e-41,-5.44633,1.67817e-07,1.67817e-07,6.31918e-33,-0.261539,-0.323078,0.934827,-0.169229,0,6.31918e-33,6.31918e-33,-0.292308,0,0
0.00439644,-0.807155,0.894669,-0.00439644,2.77828e-19,-0.0461546,0,-0.00439644,1.30848e-18,1.3085e-18,-0.0131874,-0.00439644,0.934827,-0.0131874,0,1.3085e-18,1.3085e-18,0.00439644,1.83979e+13,2.06311e+13
-0.704776,-0.827822,0.888115,-0.704776,-1.96339e+35,0.00439644,0.3273,0.70592,1.05277e-14,1.05277e-14,-0.704776,-0.704776,0.934827,-0.704776,0,1.05277e-14,1.05277e-14,-0.704776,3.06114e-41,3.06114e-41
0.476927,-0.844819,0.880022,7.41287e-43,5.87548e+16,0.704394,0,7.41287e-43,2.03188e-43,2.80006e-37,0.446157,0.476927,0.934827,0.415387,0,2.80006e-37,2.80006e-37,0.507697,2.03026e+13,0
-0.00439644,-0.852976,0.870579,0,6.31918e-33,-0.292308,0,0,0,-5.44633,-0.0131874,0.0131874,0.934827,-0.00439644,0,-5.44633,-5.44633,-0.0131874,3.06114e-41,0
0.70592,-0.853679,0.859839,1.95819e+13,1.3085e-18,-0.0131874,7.28313e-16,1.75815e+13,1.82908e+13,0,0.70592,0.70592,0.934827,0.70592,0,0,0,0.70592,0,2.04432e+13
-3.72697e-22,-0.852317,0.847983,3.06114e-41,1.05277e-14,-0.704776,9.24857e-44,3.06114e-41,3.06114e-41,0.3273,-3.72697e-22,-3.72697e-22,0.934827,-3.72697e-22,0,0.3273,0.3273,-3.72697e-22,0,3.06114e-41
70532.5,-0.846339,0.83542,1.89602e+13,2.80006e-37,0.600006,0,1.68585e+13,1.69657e+13,0,70532.5,70532.5,0.934827,70532.5,0,0,0,70532.5,0,1.32362e-08
6.46307e+28,-0.840831,0.822495,3.06114e-41,-5.44633,0.00439644,1.26702e+11,3.06114e-41,3.06114e-41,0,6.46307e+28,6.46307e+28,0.934827,6.46307e+28,0,0,0,6.46307e+28,0,1.67817e-07
2.77828e-19,-0.834585,0.809625,-0.446153,0,0.70592,2.01787e-43,0.353848,0.353848,7.28313e-16,2.77828e-19,2.77828e-19,0.934827,2.77828e-19,0,7.28313e-16,7.28313e-16,2.77828e-19,-0.00439644,-0.00439644
-1.96339e+35,-0.829307,0.797141,-0.00439644,0.3273,-3.72697e-22,0,-0.0131874,-0.0131874,9.24857e-44,-1.96339e+35,-1.96339e+35,0.934827,-1.96339e+35,0,9.24857e-44,9.24857e-44,-1.96339e+35,-0.704776,0.704394
5.87548e+16,-0.821949,0.783702,0.704394,0,70532.5,6.72623e-44,0.704394,0.704394,0,5.87548e+16,5.87548e+16,0.934827,5.87548e+16,0,0,0,5.87548e+16,0.81539,2.03188e-43
6.31918e-33,-0.815741,0.754848,-0.230769,0,6.46307e+28,0,-0.199999,-0.199999,1.26702e+11,6.31918e-33,6.31918e-33,0.934827,6.31918e-33,0,1.26702e+11,1.26702e+11,6.31918e-33,-0.00439644,0
1.3085e-18,-0.807778,0.738889,0.00439644,7.28313e-16,2.77828e-19,1.68266e+13,0.00439644,0.00439644,2.01787e-43,1.3085e-18,1.3085e-18,0.934827,1.3085e-18,0,4.70836e-43,2.01787e-43,1.3085e-18,0.70592,1.74188e+13
1.05277e-14,-0.796747,0.733659,-0.704776,9.24857e-44,-1.96339e+35,3.06114e-41,-0.704776,-0.704776,0,1.05277e-14,1.05277e-14,0.934827,1.05277e-14,0,0,0,1.05277e-14,-3.72697e-22,3.06114e-41
2.80006e-37,-0.789912,0.731625,0.200003,0,5.87548e+16,0,0.323082,0.323082,6.72623e-44,2.80006e-37,2.80006e-37,0.934827,2.80006e-37,0,6.72623e-44,6.72623e-44,2.80006e-37,70532.5,1.58003e+13
-5.44633,-0.782848,0.730308,-0.0131874,1.26702e+11,6.31918e-33,0,0.0131874,0.0131874,0,-5.44633,-5.44633,0.934827,-5.44633,0,0,0,-5.44633,6.46307e+28,3.06114e-41
0,-0.771807,0.729097,0.70592,2.01787e-43,1.3085e-18,1.75835e+13,0.70592,0.70592,1.58334e+13,0,0,0.934827,0,0,1.8573e+13,1.80392e+13,0,2.77828e-19,-0.199999
0.3273,-0.76663,0.728111,-3.72697e-22,0,1.05277e-14,3.06114e-41,-3.72697e-22,-3.72697e-22,3.06114e-41,0.3273,0.3273,0.934827,0.3273,0,3.06114e-41,3.06114e-41,0.3273,-1.96339e+35,-0.00439644
0,-0.749561,0.727556,70532.5,6.72623e-44,2.80006e-37,1.32362e-08,70532.5,70532.5,0,0,0,0.934827,0,0,0,0,0,5.87548e+16,0.704394
0,-0.752754,0.727621,6.46307e+28,0,-5.44633,1.67817e-07,6.46307e+28,6.46307e+28,0,0,0,0.934827,0,0,0,0,0,6.31918e-33,-0.0461546
7.28313e-16,-0.747213,0.729844,2.77828e-19,1.64657e+13,0,-0.00439644,2.77828e-19,2.77828e-19,1.78695e+13,7.28313e-16,7.28313e-16,0.934827,7.28313e-16,0,1.72061e+13,1.79828e+13,7.28313e-16,1.3085e-18,-0.00439644
9.24857e-44,-0.746698,0.733702,-1.96339e+35,3.06114e-41,0.3273,0.70592,-1.96339e+35,-1.96339e+35,3.06114e-41,9.24857e-44,9.24857e-44,0.934827,9.24857e-44,0,3.06114e-41,3.06114e-41,9.24857e-44,1.05277e-14,-0.704776
0,-0.745682,0.74365,5.87548e+16,0,0,2.03188e-43,5.87548e+16,5.87548e+16,1.32362e-08,0,0,0.934827,0,0,1.32362e-08,1.32362e-08,0,2.80006e-37,0.384618
1.26702e+11,-0.740442,0.759188,6.31918e-33,0,0,0,6.31918e-33,6.31918e-33,1.67817e-07,1.26702e+11,1.26702e+11,0.934827,1.26702e+11,0,1.67817e-07,1.67817e-07,1.26702e+11,-5.44633,-0.00439644
7.39886e-43,-0.745054,0.784312,1.3085e-18,2.01791e+13,7.28313e-16,1.81516e+13,1.3085e-18,1.3085e-18,-0.0131874,2.08513e-42,2.01787e-43,0.934827,2.01787e-43,0,-0.0131874,-0.00439644,2.01787e-43,0,0.70592
0,-0.741197,0.811388,1.05277e-14,3.06114e-41,9.24857e-44,3.06114e-41,1.05277e-14,1.05277e-14,0.704394,0,0,0.934827,0,0,-0.704776,-0.704776,0,0.3273,-3.72697e-22
