left_hip_roll_angles,left_hip_pitch_angles,left_knee_distances,left_ankle_left_angles,left_ankle_right_angles,right_hip_roll_angles,right_hip_pitch_angles,right_knee_distances,right_ankle_left_angles,right_ankle_right_angles
0.05713085320341977,0.3739875313734648,43.20350988230177,-1.0105181818231306,0.8597491263927902,-0.042524631358787,-0.4475101485530363,39.83601173413564,-0.7186536075424885,0.7614160317554132
0.05525768136751562,0.3784987828945721,43.806779841262255,-1.0175871982283966,0.8532111530793802,-0.040761248419678875,-0.44582045486192484,39.978959349616446,-0.7334744871918719,0.7735677253824
0.053118388615072946,0.38285043519386114,44.30761359368739,-1.0274519342100552,0.8481792692305467,-0.03941306736835996,-0.4440527246520784,40.08384158481772,-0.745333294735392,0.7813057102398729
0.05113877636146958,0.38694826038821906,44.71658359605067,-1.042218398677751,0.841191387619911,-0.03839492914812162,-0.4420766808039848,40.13798417726542,-0.7523783526644635,0.7887742624358333
0.04918629695524273,0.39153116903904633,45.11885231870957,-1.0570015239549648,0.8353819118930803,-0.03758342347022241,-0.4409644006396823,40.19965006810253,-0.7585911295390962,0.7935429949233123
0.047393720518033804,0.39640172814967695,45.526855391030324,-1.0713703354148003,0.8299545653859436,-0.036978586490858216,-0.4406322180650014,40.293811358458754,-0.7650652216398911,0.7972333731590587
0.045786932987521636,0.4011421909666187,45.88842352263981,-1.0808257519470583,0.8268974747770577,-0.036666751504530685,-0.4406601975687214,40.396216332317465,-0.7700076196398956,0.8019271951192566
0.04428248858804915,0.40575388855116085,46.21292322350621,-1.090836472160615,0.8215574377119771,-0.0364006318007385,-0.44105116262721583,40.50723547888276,-0.774683136499708,0.8061176342138319
0.04278982400548416,0.40999106808822955,46.49237692929711,-1.095115754182455,0.8183091012159303,-0.03611583685625244,-0.44161053484459045,40.623494221554495,-0.7788934854640094,0.8108429741510087
0.041037558813043704,0.4146843973725786,46.762752304990386,-1.0905491428181129,0.8188321563067157,-0.0359481894073264,-0.442884500749317,40.761628294601906,-0.7835655962816268,0.8165666344687996
0.03919985665255899,0.4195014679584661,46.9632553937567,-1.0872793381207433,0.8149503037884956,-0.03574520529836602,-0.4447976634041738,40.9122136450016,-0.788698378173366,0.8218330084973702
0.037105003810500005,0.4237850614174058,47.03684737000316,-1.0790479435220008,0.8120790420291831,-0.03562104570607737,-0.44669655139192815,41.04652059384762,-0.792942530088738,0.8274923846587134
0.03443407132688137,0.42795516529597727,47.03851206176921,-1.0681183093187534,0.809191112139294,-0.035803183068679814,-0.44862491359677253,41.16731628762852,-0.7965045053090319,0.8327965405818463
0.03136325737371322,0.4320520579764489,46.988335112772404,-1.0522623000953566,0.8088383334845133,-0.03614370140488762,-0.45048688840696066,41.271992792993956,-0.7990335756617083,0.8356395236639363
