left_hip_roll_angles,left_hip_pitch_angles,left_knee_distances,left_ankle_left_angles,left_ankle_right_angles,right_hip_roll_angles,right_hip_pitch_angles,right_knee_distances,right_ankle_left_angles,right_ankle_right_angles
0.07211379062415013,0.3583514623267305,41.8519707298766,-1.015906664637141,0.8794616787281052,-0.06806112161209406,-0.4546572104942597,39.02499588364367,-0.6365308721159803,0.7190723033562043
0.07124865319969395,0.3660789055227367,42.79640171785178,-1.0171930523605373,0.8721811808698011,-0.06443751612092505,-0.4559597067594686,39.38146963468125,-0.6621251424117264,0.7402254786929253
0.06938087644701149,0.37273415142442484,43.54984996663717,-1.0201836165081768,0.8665200060221713,-0.061285991774364855,-0.4562695632974816,39.637313192287706,-0.682868104251898,0.7547767682339861
0.06668100200548832,0.37861998827428933,44.13443693877224,-1.0244980981322895,0.8639633283567671,-0.058736295822384564,-0.45605588849090034,39.82823569360295,-0.6997853416352131,0.7637527819791339
0.06364565461408284,0.38390560046282834,44.580796500731026,-1.0342657603042937,0.8599558110938181,-0.05677079000579928,-0.45500648941261573,39.935255382858884,-0.7098174096561478,0.7721346864094276
0.06054031466396923,0.3889807670164137,44.9382215045884,-1.047382903603754,0.8549527254314293,-0.055169019758805005,-0.4538560806570603,39.98956700219742,-0.7148737018639405,0.7800096107832527
0.05741978107691067,0.3945215902327952,45.298775568683936,-1.0599901102346319,0.8511945857835819,-0.05341040692544222,-0.45398919025354695,40.09600660534494,-0.7236115402712323,0.7815381308890581
0.05441989759751328,0.39994519100689474,45.63080452441346,-1.070245980155398,0.8483498785278333,-0.05202758725338918,-0.4540289407950571,40.186933879491335,-0.7282431025252192,0.7859212267157598
0.051458574198650554,0.40509345458766577,45.89728819156278,-1.0769504355823127,0.8461013932468402,-0.050858315481008325,-0.4543377873235607,40.277711975828595,-0.7313482018455219,0.7911363524505206
0.04855927728520116,0.4100807694866935,46.13730942442646,-1.0818741624010344,0.8431220488668372,-0.04945513081907277,-0.45518745668294136,40.392157946987936,-0.7363567951742984,0.7933791677541621
0.045475439032917155,0.4152930777974175,46.37271128297323,-1.076790665851073,0.8448412199260015,-0.04819347345226958,-0.4565433022104726,40.51870685453713,-0.7406686159781799,0.7959578066089475
0.0421125340716257,0.42126944677541334,46.59927645487363,-1.0692583507481774,0.8444221776394012,-0.04722366706473436,-0.45892201679615524,40.66659009062897,-0.7445082657898411,0.7990802013343123
0.038685006217181926,0.42713015395578346,46.73742627340795,-1.0609234002027947,0.840997360923543,-0.04632462905141309,-0.4618386811786809,40.820663470922796,-0.748178962671359,0.803412185080617
0.03475064740033695,0.432650249745338,46.77848558273104,-1.0468165248952572,0.8393762812072205,-0.045742035270252064,-0.46496690452990724,40.964376506486474,-0.7511372998711603,0.8084797229443536
0.030277246235633132,0.4381267415168631,46.77120029796026,-1.0305970725004603,0.8374989900492072,-0.04541829690523746,-0.4685074732315497,41.11534040599429,-0.7550589927556508,0.8121889115648526
0.025592347862540513,0.4431835009827792,46.69750193936494,-1.0109831728729652,0.8374908044094552,-0.04515659304789121,-0.4720632544989883,41.257120769317396,-0.7585928125946259,0.8137563512590005
0.020548909366761906,0.4474447767858802,46.52848935055562,-0.9929762905648052,0.8362350764479036,-0.04528155196447172,-0.4752980311767499,41.382338759080085,-0.7607093155857515,0.817247734311501
0.01524710745633472,0.4510313359518461,46.29528435575247,-0.9750553915097421,0.8362616246489413,-0.04545586636059798,-0.47822437505981447,41.496440058772464,-0.7622560918308149,0.8190363135656358
0.009705954620260408,0.454002068209345,45.99672266086827,-0.9567692230961431,0.8380187040821097,-0.045558526644902356,-0.4806877599086849,41.59804053378201,-0.7633516722811957,0.8207997178427543
0.0035916962423849924,0.4564939901560662,45.64376386968104,-0.9416901117067524,0.8381360958107629,-0.045814154137559376,-0.4827757496907636,41.698853104622174,-0.7643571137479949,0.8235927707002945
-0.0029507676958089022,0.45869753189565426,45.24621495957621,-0.9224714737458307,0.835511739344034,-0.0460069421557231,-0.4846518331404148,41.807478936358166,-0.7660935443302718,0.826270645506267
-0.009803153970402658,0.460669718306826,44.78458216776505,-0.8892363857624268,0.8185146017494527,-0.04608040707948048,-0.48634634869007615,41.92035848665131,-0.7682055650095415,0.8283114027805327
-0.017139487118867244,0.4619636064551198,44.355500487498034,-0.8633451459077224,0.8256747552264672,-0.04635106526488665,-0.48798804732597223,42.03773109635648,-0.7700986414763323,0.8320670207219865
-0.024096754699026827,0.4599388329361308,43.887469981973766,-0.8603571151419663,0.8585168912336938,-0.04655429809892986,-0.48910403516329076,42.12985640707166,-0.7709683356093215,0.8350838921174415
