0.129877,-0.0402879,0.025,-0.0213886
0.129877,-0.0402879,0.025,-0.02007
0.129877,-0.0402879,0.025,-0.0196303
0.129877,-0.0402879,0.025,-0.02007
0.129877,-0.0402879,0.025,-0.0196303
0.129877,-0.0402879,0.025,-0.02007
0.129877,-0.0407274,0.025,-0.02007
0.129877,-0.0407274,0.025,-0.02007
0.130317,-0.041167,0.0782624,-0.0213886
0.130317,-0.0402879,0.0782624,-0.0191908
0.130317,-0.0407274,0.0782624,-0.02007
0.130317,-0.0402879,0.0782624,-0.0196303
0.130317,-0.041167,0.0782624,-0.0187512
0.129877,-0.0398482,0.0782624,-0.0191908
0.129877,-0.0394087,0.0782624,-0.0196303
0.128998,-0.0402879,0.0782624,-0.0196303
0.129437,-0.0407274,0.0782624,-0.0205095
0.130317,-0.0402879,0.0782624,-0.02007
0.129877,-0.0398482,0.0782624,-0.0196303
0.130317,-0.0398482,0.0782624,-0.0196303
0.129437,-0.0394087,0.0782624,-0.0196303
0.129877,-0.0407274,0.0782624,-0.02007
0.129437,-0.0407274,0.0782624,-0.02007
0.129877,-0.0402879,0.0782624,-0.0205095
0.129877,-0.0402879,0.0782624,-0.0196303
0.128998,-0.0402879,0.0782624,-0.02007
0.129877,-0.0402879,0.0782624,-0.02007
0.129877,-0.0407274,0.0782624,-0.0191908
0.129877,-0.0402879,0.0782624,-0.0191908
0.129877,-0.0398482,0.0782624,-0.0209491
0.129877,-0.0407274,0.0782624,-0.0209491
0.129877,-0.0402879,0.0782624,-0.02007
0.129437,-0.0398482,0.0782624,-0.0205095
0.129877,-0.0402879,0.0782624,-0.02007
0.129437,-0.0402879,0.0782624,-0.0196303
0.128998,-0.0402879,0.0782624,-0.0196303
0.129437,-0.0402879,0.0782624,-0.0213886
0.129877,-0.0398482,0.0782624,-0.0205095
0.129877,-0.0402879,0.0782624,-0.0196303
0.129877,-0.0407274,0.0782624,-0.02007
0.129877,-0.0402879,0.0782624,-0.0196303
0.129877,-0.0402879,0.0782624,-0.0196303
0.129437,-0.0398482,0.0782624,-0.02007
0.130317,-0.0416065,0.0782624,-0.02007
0.129877,-0.0402879,0.0782624,-0.02007
0.129877,-0.0398482,0.0782624,-0.02007
0.129877,-0.0402879,0.0782624,-0.0196303
0.129877,-0.0407274,0.0782624,-0.0196303
0.129437,-0.0402879,0.0782624,-0.0191908
0.129877,-0.0407274,0.0782624,-0.02007
0.129877,-0.0398482,0.0782624,-0.0196303
0.129437,-0.0398482,0.0782624,-0.0191908
0.129877,-0.0402879,0.0782624,-0.02007
0.129437,-0.0402879,0.0782624,-0.0196303
0.129877,-0.0407274,0.0782624,-0.0209491
0.129877,-0.0407274,0.0782624,-0.0205095
0.130756,-0.0407274,0.0782624,-0.0191908
0.129877,-0.0398482,0.0782624,-0.0191908
0.129437,-0.0402879,0.0782624,-0.0191908
0.129437,-0.0407274,0.0782624,-0.0205095
0.129877,-0.0398482,0.0782624,-0.0196303
0.129877,-0.0402879,0.0782624,-0.0196303
0.129437,-0.0402879,0.0782624,-0.0183117
0.128998,-0.0402879,0.0782624,-0.02007
0.129877,-0.0398482,0.0782624,-0.0205095
0.130317,-0.0398482,0.0782624,-0.0196303
0.131196,-0.0407274,0.0782624,-0.02007
0.129877,-0.0407274,0.0782624,-0.0183117
0.129877,-0.0402879,0.0782624,-0.0196303
0.129877,-0.0407274,0.0782624,-0.0196303
0.129877,-0.0402879,0.0782624,-0.0196303
0.129437,-0.0402879,0.0782624,-0.0196303
0.129437,-0.0402879,0.0782624,-0.0196303
0.129877,-0.0402879,0.0782624,-0.0196303
0.129437,-0.0407274,0.0782624,-0.0191908
0.129877,-0.0402879,0.0782624,-0.0196303
0.130317,-0.0402879,0.0782624,-0.02007
0.130317,-0.0402879,0.0782624,-0.02007
0.128558,-0.0407274,0.0782624,-0.02007
0.129877,-0.0402879,0.0782624,-0.0196303
0.129877,-0.0402879,0.0782624,-0.02007
0.130317,-0.0398482,0.0782624,-0.02007
0.129437,-0.0398482,0.0782624,-0.0183117
0.130317,-0.0402879,0.0782624,-0.02007
0.129437,-0.0402879,0.0782624,-0.0196303
0.129877,-0.0398482,0.0782624,-0.02007
0.130317,-0.0402879,0.0782624,-0.0196303
0.129437,-0.0402879,0.0782624,-0.0205095
0.129437,-0.0398482,0.0782624,-0.02007
0.130317,-0.0407274,0.0782624,-0.02007
0.129437,-0.0402879,0.0782624,-0.02007
0.129437,-0.0402879,0.0782624,-0.0205095
0.130317,-0.0398482,0.0782624,-0.0209491
0.129437,-0.0402879,0.0782624,-0.02007
0.129877,-0.0407274,0.0782624,-0.0191908
0.129877,-0.0402879,0.0782624,-0.02007
0.129437,-0.0402879,0.0782624,-0.0209491
0.130317,-0.0402879,0.0782624,-0.0196303
0.130317,-0.0407274,0.0782624,-0.0196303
0.129877,-0.0407274,0.0782624,-0.0191908
0.129437,-0.0407274,0.0782624,-0.02007
0.129437,-0.0407274,0.0782624,-0.0187512
0.129437,-0.0402879,0.0782624,-0.02007
0.129437,-0.0402879,0.0782624,-0.0205095
0.129877,-0.0407274,0.0782624,-0.0196303
0.129877,-0.0402879,0.0782624,-0.0196303
0.129877,-0.0398482,0.0782624,-0.02007
0.129877,-0.0402879,0.0782624,-0.02007
0.129877,-0.0402879,0.0782624,-0.0205095
0.129877,-0.041167,0.0782624,-0.02007
0.130317,-0.0402879,0.0782624,-0.02007
0.129877,-0.0398482,0.0782624,-0.02007
0.129877,-0.0398482,0.0782624,-0.02007
0.129877,-0.0402879,0.0782624,-0.02007
0.130317,-0.0398482,0.0782624,-0.02007
0.129877,-0.0402879,0.0782624,-0.0205095
0.129877,-0.0402879,0.0782624,-0.0205095
0.129877,-0.0402879,0.0782624,-0.0196303
0.130317,-0.0398482,0.0782624,-0.02007
0.129877,-0.0402879,0.0782624,-0.02007
0.130317,-0.041167,0.0782624,-0.02007
0.130317,-0.0402879,0.0782624,-0.02007
0.129437,-0.0407274,0.0782624,-0.0209491
0.129437,-0.0398482,0.0782624,-0.0196303
0.129437,-0.041167,0.0782624,-0.0196303
0.129877,-0.0402879,0.0782624,-0.02007
0.129437,-0.0407274,0.0782624,-0.02007
0.129877,-0.0398482,0.0782624,-0.0209491
0.130317,-0.0398482,0.0782624,-0.02007
0.129437,-0.0402879,0.0782624,-0.0205095
0.129877,-0.0398482,0.0782624,-0.0205095
0.129877,-0.0402879,0.0782624,-0.0196303
0.129877,-0.0402879,0.0782624,-0.02007
0.129877,-0.0407274,0.0782624,-0.0191908
0.129877,-0.0402879,0.0782624,-0.0191908
0.129877,-0.0398482,0.0782624,-0.0209491
0.129877,-0.0398482,0.0782624,-0.0196303
0.129437,-0.0402879,0.0782624,-0.02007
0.129877,-0.0402879,0.0782624,-0.02007
0.129877,-0.0402879,0.0782624,-0.0205095
0.129877,-0.0402879,0.0782624,-0.0196303
0.129437,-0.0402879,0.0782624,-0.0191908
0.131196,-0.0398482,0.0782624,-0.0196303
0.129877,-0.0402879,0.0782624,-0.02007
0.129437,-0.0402879,0.0782624,-0.0196303
0.129437,-0.0398482,0.0782624,-0.0205095
0.129437,-0.0407274,0.0782624,-0.0196303
0.130317,-0.0402879,0.0782624,-0.0191908
0.129437,-0.0407274,0.0782624,-0.0196303
0.130317,-0.0398482,0.0782624,-0.0205095
0.129877,-0.0398482,0.0782624,-0.0187512
0.130317,-0.0402879,0.0782624,-0.0191908
0.129437,-0.0398482,0.0782624,-0.02007
0.129877,-0.0402879,0.0782624,-0.02007
0.129437,-0.0402879,0.0782624,-0.02007
0.129877,-0.0407274,0.0782624,-0.02007
0.129877,-0.0394087,0.0782624,-0.0209491
0.129877,-0.0402879,0.0782624,-0.02007
0.129877,-0.0402879,0.0782624,-0.0205095
0.129437,-0.0398482,0.0782624,-0.02007
0.129437,-0.0398482,0.0782624,-0.0196303
0.129437,-0.0407274,0.0782624,-0.0209491
0.130317,-0.0398482,0.0782624,-0.0205095
0.129437,-0.0398482,0.0782624,-0.0196303
0.130317,-0.0402879,0.0782624,-0.0209491
0.129437,-0.0402879,0.0782624,-0.0209491
0.129877,-0.0402879,0.0782624,-0.02007
0.129877,-0.0398482,0.0795812,-0.02007
0.130317,-0.0402879,0.0795812,-0.0196303
0.130317,-0.0407274,0.0795812,-0.0222677
0.129877,-0.0402879,0.0795812,-0.02007
0.129437,-0.0402879,0.0795812,-0.02007
0.130317,-0.0407274,0.0795812,-0.0196303
0.130317,-0.041167,0.0795812,-0.0196303
0.130756,-0.0402879,0.0795812,-0.0205095
0.129437,-0.0407274,0.0795812,-0.02007
0.129437,-0.0402879,0.0795812,-0.0196303
0.129877,-0.0407274,0.0795812,-0.0196303
0.130317,-0.0402879,0.0795812,-0.0191908
0.130317,-0.0402879,0.0795812,-0.0209491
0.130317,-0.0398482,0.0795812,-0.0196303
0.129437,-0.0402879,0.0795812,-0.0205095
0.130317,-0.0402879,0.0795812,-0.0196303
0.129877,-0.0398482,0.0795812,-0.0196303
0.129437,-0.0402879,0.0795812,-0.02007
0.129437,-0.0407274,0.0795812,-0.0196303
0.129877,-0.0402879,0.0795812,-0.0196303
0.130756,-0.0402879,0.0795812,-0.0196303
0.129877,-0.0407274,0.0795812,-0.0191908
0.129437,-0.0402879,0.0795812,-0.0196303
0.129877,-0.0407274,0.0795812,-0.0205095
0.129877,-0.0416065,0.0795812,-0.0205095
0.129877,-0.0407274,0.0795812,-0.0191908
0.129877,-0.0402879,0.0795812,-0.0196303
0.129877,-0.0407274,0.0795812,-0.0196303
0.129437,-0.0407274,0.0795812,-0.0209491
0.129437,-0.0402879,0.0795812,-0.0205095
0.129437,-0.0407274,0.0795812,-0.02007
0.129877,-0.0407274,0.0795812,-0.0213886
0.129437,-0.0402879,0.0795812,-0.0191908
0.130317,-0.0402879,0.0795812,-0.02007
0.129877,-0.0407274,0.0795812,-0.02007
0.130756,-0.0407274,0.0795812,-0.0196303
0.129877,-0.0402879,0.0795812,-0.02007
0.128998,-0.0398482,0.0795812,-0.02007
0.129877,-0.0402879,0.0795812,-0.0196303
0.129877,-0.0407274,0.0795812,-0.0209491
0.130317,-0.0402879,0.0795812,-0.0205095
0.130317,-0.0402879,0.0795812,-0.0209491
0.129877,-0.0402879,0.0795812,-0.02007
0.129877,-0.0398482,0.0795812,-0.0209491
0.129877,-0.0402879,0.0795812,-0.0209491
0.130317,-0.0407274,0.0795812,-0.0209491
0.130317,-0.0398482,0.0795812,-0.0196303
0.129437,-0.0402879,0.0795812,-0.02007
0.130317,-0.0402879,0.0795812,-0.02007
0.130756,-0.0402879,0.0795812,-0.02007
0.129437,-0.0402879,0.0795812,-0.02007
0.129877,-0.041167,0.0795812,-0.02007
0.129877,-0.0402879,0.0795812,-0.0196303
0.130317,-0.0398482,0.0795812,-0.0196303
0.129877,-0.0398482,0.0795812,-0.0191908
0.130317,-0.0402879,0.0795812,-0.0205095
0.130756,-0.0416065,0.0795812,-0.0191908
0.130317,-0.0402879,0.0795812,-0.0196303
0.129437,-0.0407274,0.0795812,-0.02007
0.129877,-0.0407274,0.0795812,-0.0196303
0.130317,-0.0402879,0.0795812,-0.02007
0.129877,-0.0407274,0.0795812,-0.017872
0.129437,-0.0402879,0.0795812,-0.0209491
0.129877,-0.0402879,0.0795812,-0.02007
0.129877,-0.0398482,0.0795812,-0.0205095
0.130317,-0.0398482,0.0795812,-0.0209491
0.129877,-0.041167,0.0795812,-0.0209491
0.129877,-0.0402879,0.0795812,-0.0196303
0.130317,-0.041167,0.0795812,-0.0191908
0.129437,-0.0402879,0.0795812,-0.02007
0.129877,-0.0402879,0.0795812,-0.0196303
0.130317,-0.041167,0.0795812,-0.0196303
0.129437,-0.0407274,0.0795812,-0.0191908
0.129877,-0.0402879,0.0795812,-0.02007
0.129877,-0.0402879,0.0795812,-0.0205095
0.129437,-0.0402879,0.0795812,-0.0196303
0.130317,-0.0407274,0.0795812,-0.0196303
0.129877,-0.0398482,0.0795812,-0.02007
0.129877,-0.0402879,0.0795812,-0.0196303
0.130317,-0.0402879,0.0795812,-0.0205095
0.129437,-0.0402879,0.0795812,-0.02007
0.130756,-0.0402879,0.0795812,-0.0187512
0.130317,-0.0407274,0.0795812,-0.0205095
0.129877,-0.0402879,0.0795812,-0.02007
0.129877,-0.0407274,0.0795812,-0.02007
0.128998,-0.0394087,0.0795812,-0.0191908
0.129877,-0.041167,0.0795812,-0.02007
0.130756,-0.0398482,0.0795812,-0.0196303
0.129437,-0.0407274,0.0795812,-0.0196303
0.129437,-0.0407274,0.0795812,-0.02007
0.130317,-0.0402879,0.0795812,-0.02007
0.130317,-0.0402879,0.0795812,-0.0191908
0.130317,-0.0407274,0.0795812,-0.0191908
0.129877,-0.0402879,0.0795812,-0.02007
0.130756,-0.0402879,0.0795812,-0.02007
0.129437,-0.0398482,0.0795812,-0.0196303
0.129437,-0.0402879,0.0795812,-0.02007
0.129877,-0.0398482,0.0795812,-0.0196303
0.129877,-0.0398482,0.0795812,-0.02007
0.129877,-0.0394087,0.0795812,-0.02007
0.129877,-0.0407274,0.0795812,-0.0205095
0.130317,-0.0416065,0.0795812,-0.0196303
0.129437,-0.0402879,0.0795812,-0.0191908
0.130317,-0.0398482,0.0795812,-0.02007
0.129437,-0.0407274,0.0795812,-0.02007
0.129877,-0.0407274,0.0795812,-0.0196303
0.129437,-0.0398482,0.0795812,-0.0205095
0.129437,-0.0402879,0.0795812,-0.0191908
0.130317,-0.0407274,0.0795812,-0.0196303
0.129877,-0.0402879,0.0795812,-0.0209491
0.129437,-0.0402879,0.0795812,-0.02007
0.129877,-0.0398482,0.0795812,-0.0209491
0.130317,-0.0398482,0.0795812,-0.0196303
0.130317,-0.0398482,0.0795812,-0.0209491
0.130317,-0.0402879,0.0795812,-0.0209491
0.129437,-0.0398482,0.0795812,-0.0205095
0.130317,-0.0407274,0.0795812,-0.0196303
