0.0119077,0.0383883,0.1,-0.0955095
0.0110285,0.0392674,0.1,-0.09507
0.0119077,0.0392674,0.1,-0.09507
0.011468,0.0392674,0.1,-0.09507
0.0110285,0.0392674,0.1,-0.09507
0.0105889,0.0392674,0.1,-0.09507
0.0105889,0.0388278,0.1,-0.09507
0.0205246,0.0380068,0.154523,-0.0994075
0.0325167,0.038886,0.154523,-0.106034
0.0493769,0.0371277,0.154523,-0.111665
0.0622568,0.038886,0.154523,-0.112461
0.0845737,0.0375672,0.154523,-0.118971
0.0992438,0.0380068,0.154523,-0.122288
0.119836,0.0384463,0.154523,-0.13088
0.140137,0.0384463,0.154523,-0.132646
0.165481,0.0384463,0.154523,-0.141122
0.182299,0.038886,0.154523,-0.143502
0.200321,0.0380068,0.154523,-0.150601
0.224818,0.0380068,0.154523,-0.152541
0.24832,0.0380068,0.154523,-0.160577
0.268745,0.0393255,0.154523,-0.165918
0.285712,0.0380068,0.154523,-0.168679
0.308833,0.0380068,0.154523,-0.173638
0.341508,0.038886,0.154523,-0.180911
0.351616,0.0380068,0.154523,-0.181856
0.374795,0.038886,0.154523,-0.19083
0.403018,0.038886,0.154523,-0.191012
0.41811,0.0393255,0.154523,-0.199928
0.44123,0.0384463,0.154523,-0.200491
0.468191,0.0393255,0.154523,-0.209904
0.485041,0.0393255,0.154523,-0.210086
0.502009,0.0380068,0.154523,-0.213842
0.532544,0.038886,0.154523,-0.21628
0.552148,0.0384463,0.154523,-0.222293
0.563898,0.0380068,0.154523,-0.228247
0.590651,0.038886,0.154523,-0.228985
0.609436,0.0380068,0.154523,-0.235379
0.63789,0.038886,0.154523,-0.235238
0.644921,0.0384463,0.154523,-0.23829
0.668771,0.0384463,0.154523,-0.245679
0.684653,0.0380068,0.154523,-0.244277
0.708063,0.038886,0.154523,-0.246508
0.727137,0.0380068,0.154523,-0.250936
0.739908,0.0294479,0.154523,-0.254809
0.746375,0.0170163,0.154523,-0.25446
0.754891,-0.00192547,0.154523,-0.25971
0.756781,-0.0221026,0.154523,-0.263201
0.773676,-0.0310004,0.154523,-0.261094
