left_hip_roll_angles,left_hip_pitch_angles,left_knee_distances,left_ankle_up_angles,left_ankle_down_angles,right_hip_roll_angles,right_hip_pitch_angles,right_knee_distances,right_ankle_up_angles,right_ankle_up_angles
0.10331712663173676,-0.516570508480072,264.359337209893,0.8495926127985775,-1.0642789205545524,-0.03888804465532303,-0.3630619943141937,266.78820872439996,-0.9786329193037975,1.0188029528230578
0.10391218215227127,-0.5263060927391052,265.06107831542136,0.809042045492293,-1.0314216549023383,-0.041030384600162506,-0.36879870295524597,267.1290413708446,-0.9724830822405633,1.0078657436635836
0.101700060069561,-0.5442091226577759,266.10197770262613,0.7547669752881638,-0.9665719462430408,-0.04524821788072586,-0.37938955426216125,267.4683645631303,-0.9956436387700142,1.0496723581846192
0.09630989283323288,-0.5678852200508118,266.78820872439996,0.7314771739313957,-0.8888375872454525,-0.05101883411407471,-0.39717230200767517,267.8061877161357,-0.9889234672810233,1.056770277829689
0.08938602358102798,-0.5901031494140625,266.78820872439996,0.7444385387562756,-0.8656461120392975,-0.05714014172554016,-0.41709771752357483,268.14252030189965,-1.0061517293329096,1.0387894699051552
0.0822133794426918,-0.6000000238418579,266.44585726729105,0.7071850820806566,-0.8387343221731056,-0.06330126523971558,-0.4304124414920807,268.14252030189965,-1.0272070859298796,1.0177165469350027
0.07437197118997574,-0.5999999046325684,266.44585726729105,0.6819865330490716,-0.7830657709875489,-0.07007680088281631,-0.4343566596508026,268.14252030189965,-0.9976456494814038,1.044873453745277
0.06682303547859192,-0.5999999046325684,266.44585726729105,0.6561794895554133,-0.730193821841884,-0.07745493948459625,-0.43374451994895935,268.14252030189965,-0.9556935013549993,1.0500485658662635
0.06052906811237335,-0.6000009775161743,266.10197770262613,0.6251100013722922,-0.6826305383198463,-0.08264264464378357,-0.4344152510166168,268.14252030189965,-0.916911701737527,1.0107195853964386
0.05659833177924156,-0.6000008583068848,266.10197770262613,0.5945013676230095,-0.6432075556995416,-0.08603475242853165,-0.43855196237564087,268.47737184843686,-0.9302392195320237,1.028092521982618
0.054894063621759415,-0.6000008583068848,265.75656079439585,0.5696802945561162,-0.6149280026728676,-0.0874592512845993,-0.44138744473457336,268.8107519385819,-0.9407967637715023,1.0410291659182667
0.05456621199846268,-0.6000006794929504,265.75656079439585,0.5524591871558019,-0.6188585482215693,-0.08806367963552475,-0.44392505288124084,268.8107519385819,-0.949126453347925,1.0515284715302338
0.05498063191771507,-0.6000003814697266,265.75656079439585,0.5385552548515802,-0.6329315624689863,-0.08883602917194366,-0.44657960534095764,269.14267020886217,-0.9552673869955735,1.0598183997101913
0.05499245971441269,-0.6000010967254639,265.75656079439585,0.5287804976574122,-0.6482851790918616,-0.08990941941738129,-0.4490320086479187,269.14267020886217,-0.9593833863247028,1.0663373747069356
0.05342775955796242,-0.6000000834465027,265.75656079439585,0.5282670639301827,-0.6539627976919661,-0.0916500985622406,-0.44923463463783264,269.14267020886217,-0.9619477848008731,1.0716373111566913
0.051551930606365204,-0.6000064611434937,265.75656079439585,0.5313098116831786,-0.6572008283124715,-0.09334012120962143,-0.4487946331501007,269.14267020886217,-0.9648993941985397,1.075807316949371
0.04995445907115936,-0.6000064611434937,265.75656079439585,0.5354033392291561,-0.660232288207175,-0.09483221173286438,-0.4482784867286682,269.14267020886217,-0.9673409063996531,1.0797532787123443
0.04825317859649658,-0.6000074744224548,265.75656079439585,0.5384106448934561,-0.6623005284532753,-0.09643237292766571,-0.4487535357475281,269.14267020886217,-0.9685341598625967,1.079943368627677
0.046924933791160583,-0.6000058650970459,265.75656079439585,0.5407015764163335,-0.6638885275303374,-0.09733699262142181,-0.45058372616767883,269.14267020886217,-0.973890804520801,1.0736445175253613
0.046090129762887955,-0.6000059843063354,265.4095973687701,0.5429637789824835,-0.6659422265028232,-0.09744828939437866,-0.45360416173934937,269.47313634839907,-0.9845831319471913,1.0619084384927422
0.045671600848436356,-0.6000057458877563,265.4095973687701,0.5452545544826789,-0.6683399126209056,-0.09719504415988922,-0.4563298225402832,269.47313634839907,-0.9946052684918676,1.0513024976095524
0.045893121510744095,-0.6000056266784668,265.4095973687701,0.5475857496043776,-0.6711710656984488,-0.09668733924627304,-0.45755648612976074,269.47313634839907,-0.9990932293341783,1.0466896378702797
0.04677028954029083,-0.6000058650970459,265.4095973687701,0.5500296455695131,-0.6745257548156626,-0.09580326080322266,-0.4576740264892578,269.47313634839907,-0.9994379846936167,1.0463642735993903
0.04802088811993599,-0.6000017523765564,265.75656079439585,0.5527065952395438,-0.6783636288057676,-0.09485561400651932,-0.4566590189933777,269.47313634839907,-0.9949516565909023,1.0511337397226612
0.04934807866811752,-0.6000037789344788,265.75656079439585,0.5555889764280972,-0.6826333593620362,-0.0940587967634201,-0.45501819252967834,269.47313634839907,-0.9869594395652903,1.059596720376569
0.05059446766972542,-0.6000043749809265,265.75656079439585,0.5582221061031177,-0.6867308240193242,-0.09340596199035645,-0.4533611238002777,269.47313634839907,-0.9786051809753382,1.0686931124909147
0.05193203315138817,-0.5999934077262878,265.75656079439585,0.5596496212051744,-0.6897062328536434,-0.09278441965579987,-0.45256081223487854,269.47313634839907,-0.9702643466867402,1.0786277043873418
0.05362967401742935,-0.5994895100593567,265.75656079439585,0.5593626879707221,-0.6910063772511537,-0.09117124229669571,-0.45126405358314514,269.14267020886217,-0.9691013880264121,1.0802360174783352
0.05596679821610451,-0.5985326170921326,265.4095973687701,0.5574131346135801,-0.6908220782340987,-0.08851175755262375,-0.4495735466480255,269.14267020886217,-0.973054731977562,1.0759382456041846
0.05904601886868477,-0.5975344181060791,265.4095973687701,0.5545697308940822,-0.6896953467654338,-0.08498623967170715,-0.44715625047683716,268.8107519385819,-0.9781219507904174,1.070541698877435
0.06190698966383934,-0.5968935489654541,265.4095973687701,0.5602217985841134,-0.696327986543458,-0.08101362735033035,-0.4440695643424988,268.47737184843686,-0.9812195414434048,1.0673118606296723
0.06343453377485275,-0.5966362357139587,265.4095973687701,0.5772255800067391,-0.7133631202095297,-0.076893649995327,-0.4413073658943176,268.47737184843686,-0.9838514136011904,1.064442791949946
0.06354368478059769,-0.6000003814697266,266.44585726729105,0.6333910095163701,-0.7759601209856717,-0.07297331839799881,-0.43937721848487854,268.14252030189965,-0.98281936933949,1.0657311757736996
0.061960913240909576,-0.5999999046325684,267.4683645631303,0.6933601988593588,-0.8599190593947356,-0.06938967853784561,-0.436477392911911,268.14252030189965,-0.9832433883315218,1.065289425456786
0.0594143383204937,-0.5999925136566162,268.47737184843686,0.7342269990186554,-0.9273965666274709,-0.06563267111778259,-0.43558913469314575,268.14252030189965,-0.9896488570143291,1.0584726283564854
0.056811053305864334,-0.5998567342758179,269.47313634839907,0.7537449722446142,-0.9682481438701468,-0.0615302212536335,-0.4361402988433838,268.14252030189965,-0.9991162760474809,1.0484744887669395
0.05475630983710289,-0.5990880131721497,270.1297512483124,0.7624833058497849,-0.9904313092089707,-0.05818049609661102,-0.43753349781036377,268.14252030189965,-1.0001119254631494,1.0455589341823281
0.05345910042524338,-0.5971457958221436,271.10402775349115,0.7680276829141637,-1.005774468094429,-0.05376070737838745,-0.4383121132850647,268.14252030189965,-1.004741081716575,1.0416930825096156
0.05274677649140358,-0.5948998332023621,271.4259873943405,0.7762580914748288,-1.0203134119337083,-0.049553707242012024,-0.4396062195301056,268.14252030189965,-1.004844962624665,1.0414945710686667
0.05248112976551056,-0.592565655708313,272.06576798872845,0.7862817751739117,-1.0363954898261998,-0.045708559453487396,-0.4416130781173706,268.14252030189965,-1.0023166224549416,1.0441279826927847
0.052620239555835724,-0.5896931290626526,272.38013267904415,0.8004055747743766,-1.0479498712829558,-0.042253606021404266,-0.44395413994789124,268.14252030189965,-0.9972300103939031,1.0494747576015708
0.05305962264537811,-0.5860840082168579,272.70009771173414,0.8235825945120859,-1.0661532286962525,-0.039257243275642395,-0.446338951587677,268.14252030189965,-0.9894925031621221,1.0576430618696895
0.053623512387275696,-0.581625759601593,273.0095660485594,0.8474010008606793,-1.0850621261820288,-0.036741048097610474,-0.4487575888633728,268.14252030189965,-0.981933946696115,1.0684513763911752
0.055120110511779785,-0.5776620507240295,273.0095660485594,0.877093428291772,-1.1085904637428858,-0.03316376730799675,-0.45349758863449097,268.47737184843686,-0.9817542812719707,1.0658486414902233
0.056912072002887726,-0.5736251473426819,273.3290580206341,0.9155669745638063,-1.1393647242413831,-0.03009110316634178,-0.45720329880714417,268.47737184843686,-0.9809060325001119,1.068576949797224
0.05896369740366936,-0.5696216821670532,273.3290580206341,0.9238594793940194,-1.131895877970692,-0.02718484401702881,-0.4609427750110626,268.8107519385819,-0.979616549630498,1.0687288408764715
0.06067284941673279,-0.5640832185745239,273.3290580206341,0.9275688567253868,-1.1257920913452695,-0.02497132681310177,-0.4638276696205139,268.8107519385819,-0.9787582881888922,1.070119952616476
0.061411917209625244,-0.5574399828910828,273.3290580206341,0.9325691141833007,-1.1210613285871787,-0.02376735955476761,-0.4671187102794647,269.14267020886217,-0.9772529271450427,1.0715066727846607
0.06118892505764961,-0.5506495833396912,273.0095660485594,0.9387004737110675,-1.113597339312411,-0.02344837598502636,-0.47138601541519165,269.14267020886217,-0.9754280347196669,1.07338379410405
0.059957943856716156,-0.5438450574874878,272.38013267904415,0.937635595373157,-1.08859964195949,-0.02318412810564041,-0.47971129417419434,269.80216009783885,-0.9832842354456697,1.0632283026233196
0.05757801607251167,-0.5374616980552673,271.7462546175311,0.9398982025471478,-1.0655098321774732,-0.02333316020667553,-0.48913025856018066,270.1297512483124,-0.9937474860769788,1.0541245117583165
0.052967917174100876,-0.5313564538955688,271.4259873943405,1.0048004809175748,-1.0479356045488077,-0.024870550259947777,-0.49790018796920776,270.45591964042427,-0.9936737145818396,1.052407649535031
0.04674432799220085,-0.5345412492752075,271.10402775349115,0.9976286340476129,-1.0468020669645508,-0.030498428270220757,-0.5108115077018738,271.10402775349115,-1.0341412348041419,1.0109906988606978
0.03700767457485199,-0.5306863784790039,270.78067516327127,1.0079896571190603,-1.0388285495041902,-0.03791540116071701,-0.520797848701477,271.7462546175311,-1.0751487418943857,0.9730725037731186
0.02710147015750408,-0.5264742970466614,270.45591964042427,1.0046359218482661,-1.0296979056380473,-0.045048005878925323,-0.5248444080352783,271.7462546175311,-1.09257479059249,0.9579307896040256
0.01833651028573513,-0.522637665271759,270.45591964042427,1.0007816480850777,-1.0195281269082739,-0.050866879522800446,-0.522642970085144,271.4259873943405,-1.0743007499624206,0.9742477133899888
0.011548268608748913,-0.5198157429695129,270.45591964042427,1.0053491304637427,-1.0131338369811351,-0.056005317717790604,-0.5169464349746704,270.78067516327127,-1.0356592402498308,1.0101659809179513
0.006964458618313074,-0.5187503099441528,270.45591964042427,1.0052650877401508,-1.013651390656893,-0.06173383817076683,-0.5103664994239807,270.45591964042427,-0.9924752002368226,1.0520928564442908
0.0037838814314454794,-0.5198273062705994,270.78067516327127,1.009454646455659,-1.0138465287512115,-0.06738276779651642,-0.5061763525009155,270.45591964042427,-0.9513135013468177,1.0861053957926379
0.0018683469388633966,-0.5211318731307983,270.78067516327127,1.0108102928580611,-1.0116379571940057,-0.06934665888547897,-0.5076446533203125,270.45591964042427,-0.9484438451249061,1.0868023740029435
0.00021430436754599214,-0.5222722887992859,270.78067516327127,1.0088338875984468,-1.0062945595288095,-0.07099120318889618,-0.5085936188697815,270.45591964042427,-0.9427373154865505,1.0838855159594412
-0.001931245089508593,-0.523642897605896,270.78067516327127,1.0033181092974226,-0.9973774300825906,-0.07318241149187088,-0.5105063319206238,270.45591964042427,-0.9447673261682696,1.0901336345405743
-0.004895187448710203,-0.5251361727714539,270.45591964042427,0.9942446764008567,-0.9850448181401279,-0.07586029171943665,-0.5139714479446411,270.45591964042427,-0.961298810617814,1.0869092682184074
-0.008624779991805553,-0.5262916088104248,270.1297512483124,0.983123698984465,-0.9708583129318034,-0.07845090329647064,-0.5186164379119873,270.78067516327127,-0.9815157651596037,1.0647110385787244
-0.012650316581130028,-0.5271286964416504,269.80216009783885,0.9702858835683128,-0.9553683491907466,-0.08090958744287491,-0.5234490633010864,270.78067516327127,-0.9956429354255754,1.049665903661769
-0.016525594517588615,-0.527804434299469,269.47313634839907,0.9562086577239346,-0.9391983151609823,-0.08281998336315155,-0.5288620591163635,271.4259873943405,-1.0004714307611147,1.0446315717954953
-0.019979026168584824,-0.5278403759002686,269.14267020886217,0.9405870964453327,-0.9221475150486185,-0.08376619219779968,-0.5338402986526489,272.06576798872845,-1.003048504360009,1.0419670754967414
-0.023021141067147255,-0.5277422666549683,268.8107519385819,0.9236377956995616,-0.9043559441246317,-0.0841868445277214,-0.5385452508926392,272.38013267904415,-0.9979840029675813,1.0472174269399377
-0.025400182232260704,-0.5280743837356567,268.14252030189965,0.9065142613822288,-0.8869827487913637,-0.08431732654571533,-0.5434588193893433,273.0095660485594,-0.98429659166943,1.0617094624422565
-0.0267344918102026,-0.5288732647895813,267.8061877161357,0.8899855386980928,-0.8708140621090155,-0.08378986269235611,-0.5476555824279785,273.6415502834205,-0.9749065787463412,1.0719200970540155
-0.02705608494579792,-0.5301028490066528,267.4683645631303,0.8747428350261,-0.8564673299856965,-0.08252570778131485,-0.5512015223503113,274.26261065829084,-0.9718271208279099,1.0753186691911947
-0.026390327140688896,-0.531731367111206,267.1290413708446,0.8610810125221671,-0.8442284526779466,-0.080454520881176,-0.5540161728858948,274.5711995421376,-0.9705886712841083,1.0766923877735035
-0.02479422837495804,-0.5338257551193237,266.78820872439996,0.8490264457538894,-0.8340701166826364,-0.07760771363973618,-0.5559055209159851,275.18454692164494,-0.9694499012811034,1.0779594265776067
-0.02247389405965805,-0.5365405678749084,266.44585726729105,0.8386380069433405,-0.8259511695624586,-0.07429482787847519,-0.5573695302009583,275.48932641841304,-0.96750924089288,1.080126391043819
-0.019512593746185303,-0.5398801565170288,266.44585726729105,0.8298488938558094,-0.8198325603267969,-0.07065916806459427,-0.5592795610427856,276.0951498064586,-0.9628666662667742,1.0853535305556645
-0.015898797661066055,-0.5434969663619995,266.44585726729105,0.8222825232078416,-0.8153262284580135,-0.06669008731842041,-0.5610670447349548,276.3962149190893,-0.9581961011290622,1.0906722767304144
-0.012015393935143948,-0.5473949313163757,266.10197770262613,0.816104101007518,-0.8124835978122551,-0.06296175718307495,-0.5635573863983154,276.69606318470255,-0.9525632352692,1.0971746159319138
-0.007955169305205345,-0.5511566996574402,266.10197770262613,0.8111120854922406,-0.8110893543183322,-0.059719592332839966,-0.5661813616752625,277.29215200834903,-0.9458216915066975,1.1050804603452515
-0.0037404338363558054,-0.5544226765632629,266.10197770262613,0.8070965065905062,-0.8109069195606238,-0.05707758292555809,-0.5683010816574097,277.58841407020566,-0.9391079335297591,1.1130987818962135
0.0008680659811943769,-0.5570462346076965,266.10197770262613,0.8037062283169413,-0.811703798736553,-0.0547638013958931,-0.5694678425788879,277.8835022921268,-0.931369225127326,1.1225297020620588
0.005897464230656624,-0.5592189431190491,266.10197770262613,0.8008104193241037,-0.8133186544688217,-0.05283867195248604,-0.5699694156646729,277.8835022921268,-0.9246342204747585,1.1309122407325356
0.010990459471940994,-0.5607897639274597,266.10197770262613,0.7990256528001407,-0.8162979453407397,-0.05171249434351921,-0.5706875920295715,277.8835022921268,-0.9204367044028937,1.1362239261049325
0.016015008091926575,-0.5614191293716431,266.10197770262613,0.7982324561396613,-0.8204870896515536,-0.051455866545438766,-0.5711286067962646,277.8835022921268,-0.9172732176443819,1.1402735439434561
0.02080400660634041,-0.5613331198692322,266.10197770262613,0.7985979654017753,-0.8260181946445977,-0.052160389721393585,-0.5721088647842407,277.8835022921268,-0.9138982608547681,1.1446380864543901
0.02538876235485077,-0.5605161190032959,266.44585726729105,0.7996324846476697,-0.8324400131093833,-0.05354545637965202,-0.5732979774475098,277.8835022921268,-0.9114581497804997,1.1478237392082613
0.029588161036372185,-0.5595041513442993,266.44585726729105,0.8010469282556565,-0.8394171940135107,-0.05576491728425026,-0.5752620100975037,277.8835022921268,-0.9140539228182686,1.1444356941839384
0.03369797021150589,-0.5580825209617615,266.44585726729105,0.8030826734804934,-0.8473090235472791,-0.05844308063387871,-0.5773980617523193,277.58841407020566,-0.9130082395031247,1.1457970066949401
0.037967514246702194,-0.5559713244438171,266.78820872439996,0.8056635978098852,-0.8561574173439507,-0.06104861572384834,-0.5790179967880249,277.58841407020566,-0.9131631924645922,1.1455949484069943
0.04224923998117447,-0.5532358288764954,266.78820872439996,0.808783521955731,-0.8659234530575496,-0.06361481547355652,-0.5802531242370605,277.29215200834903,-0.9162394457056706,1.1416048387629034
0.04637733846902847,-0.5500433444976807,266.78820872439996,0.812615150029042,-0.8767594035643121,-0.06621578335762024,-0.5816824436187744,277.29215200834903,-0.9215614214854104,1.1347931205995234
0.0503690280020237,-0.5463894009590149,267.1290413708446,0.8171955465943002,-0.8887535634353371,-0.06881313771009445,-0.5827966928482056,276.99470530292785,-0.9285150681109491,1.1260604801558074
0.05457435920834541,-0.542453408241272,267.4683645631303,0.8228324134652268,-0.9023339865775002,-0.0709795206785202,-0.581917405128479,276.3962149190893,-0.9419476587663712,1.1096897079615626
0.05882973596453667,-0.5390163064002991,267.4683645631303,0.8306687645213333,-0.9185951158369985,-0.07326537370681763,-0.5784978866577148,275.7928571824656,-0.9642159445918518,1.0838325606801225
0.06318451464176178,-0.5372400283813477,268.14252030189965,0.8387753995394304,-0.9411154922316022,-0.07598525285720825,-0.5727633237838745,274.5711995421376,-0.9922955973573159,1.0300775469687253
0.06723719835281372,-0.5368404984474182,268.47737184843686,0.8509037683652493,-0.9674271625456682,-0.07913672924041748,-0.5655838847160339,273.3290580206341,-1.022869509737727,0.9574724470291995
0.07041852921247482,-0.5369670391082764,269.14267020886217,0.872984392832467,-0.990461267780338,-0.08230600506067276,-0.5578784942626953,272.38013267904415,-1.064801744431729,0.8726460070595184
0.07391000539064407,-0.5389911532402039,269.80216009783885,0.8918548788173426,-1.0205056677982378,-0.08539292216300964,-0.5489635467529297,271.4259873943405,-1.1078694167299832,0.937037149510849
0.07807957381010056,-0.5410867929458618,270.45591964042427,0.9084216476320482,-1.0498720678632711,-0.08861979842185974,-0.5389813780784607,271.10402775349115,-1.0055605650648842,1.0164568603738837
0.08280207961797714,-0.5421686768531799,270.78067516327127,0.9208316098611838,-1.0758007429288754,-0.08942882716655731,-0.5310662984848022,270.78067516327127,-0.944622266661436,1.0949365394741426
0.08823451399803162,-0.541020929813385,271.10402775349115,0.9256218625664058,-1.093810086640796,-0.08521979302167892,-0.530616819858551,271.10402775349115,-0.9449453870807449,1.1153936017093093
0.09489738196134567,-0.5378925204277039,270.78067516327127,0.919584866626135,-1.0985032086415423,-0.0780738815665245,-0.5302889347076416,271.10402775349115,-0.951599546027968,1.1000888932838537
